recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon,valor_6m_aprox,tasa_quejas_por_pedido,promocion_vs_distancia,marca_principal_Kobe Sushi,marca_principal_Noe Sushi Bar,marca_principal_Nubori Experience
25,7,23.14,500.48,87.0,0.09,0,1.4,0,0,161.98000000000002,0.0,0.06,False,True,False
39,6,56.62,1022.39,34.0,0.42,2,13.9,0,0,339.71999999999997,0.2857142857142857,0.03,False,True,False
37,7,30.46,537.23,28.0,0.37,0,2.5,0,1,213.22,0.0,0.1423076923076923,False,False,False
105,7,64.34,883.8,57.0,0.24,0,15.7,1,0,450.38,0.0,0.01518987341772152,False,False,True
5,10,13.72,471.64,28.0,0.48,0,10.7,0,1,137.20000000000002,0.0,0.044444444444444446,True,False,False
8,12,49.71,1733.48,39.0,0.71,0,22.3,1,0,596.52,0.0,0.03169642857142857,False,True,False
108,6,21.95,509.51,75.0,0.14,0,11.2,0,1,131.7,0.0,0.012389380530973453,True,False,False
4,7,23.4,599.99,36.0,0.4,0,16.4,0,0,163.79999999999998,0.0,0.024242424242424242,True,False,False
41,6,49.67,917.84,39.0,0.36,0,3.2,1,0,298.02,0.0,0.10909090909090907,False,True,False
60,10,79.62,1227.46,39.0,0.13,0,10.1,0,1,796.2,0.0,0.012745098039215688,False,False,True
54,6,10.0,237.44,40.0,0.03,0,2.1,1,0,60.0,0.0,0.013636363636363634,True,False,False
22,4,12.83,96.93,35.0,0.56,1,0.5,1,0,51.32,0.2,0.9333333333333335,True,False,False
78,5,10.0,94.4,47.0,0.22,0,1.8,0,1,50.0,0.0,0.11578947368421053,True,False,False
19,8,41.79,967.7,89.0,0.36,0,6.7,0,1,334.32,0.0,0.052941176470588235,False,True,False
77,5,19.86,285.45,70.0,0.36,0,5.9,0,0,99.3,0.0,0.06,True,False,False
99,8,18.99,321.54,39.0,0.56,0,2.1,0,0,151.92,0.0,0.2545454545454546,True,False,False
68,6,39.34,660.55,35.0,0.55,0,2.3,0,1,236.04000000000002,0.0,0.22916666666666669,False,True,False
33,5,26.29,405.9,30.0,0.36,0,9.2,0,0,131.45,0.0,0.03870967741935484,True,False,False
22,8,38.46,952.57,35.0,0.09,0,5.8,0,0,307.68,0.0,0.015254237288135594,False,True,False
65,6,24.83,374.67,46.0,0.52,0,6.2,1,0,148.98,0.0,0.08253968253968255,False,False,False
11,2,11.92,84.19,51.0,0.36,0,2.5,0,0,23.84,0.0,0.13846153846153844,True,False,False
16,7,49.15,922.25,39.0,0.11,0,6.6,0,1,344.05,0.0,0.016417910447761197,False,True,False
68,7,33.33,641.04,34.0,0.41,0,4.2,0,0,233.31,0.0,0.09534883720930232,False,True,False
93,5,56.98,501.02,62.0,0.33,1,6.4,1,0,284.9,0.16666666666666666,0.050769230769230775,False,True,False
103,4,34.54,280.32,20.0,0.13,0,8.2,0,0,138.16,0.0,0.01566265060240964,False,True,False
44,2,22.25,174.0,75.0,0.03,0,0.5,0,0,44.5,0.0,0.05,True,False,False
102,6,95.27,2008.95,66.0,0.04,1,3.0,0,0,571.62,0.14285714285714285,0.012903225806451613,False,False,True
88,7,21.83,497.76,48.0,0.27,0,9.5,1,0,152.81,0.0,0.028125000000000004,False,False,False
116,7,12.77,265.55,52.0,0.27,0,5.3,0,0,89.39,0.0,0.05000000000000001,True,False,False
9,8,14.75,425.61,59.0,0.04,0,0.9,0,1,118.0,0.0,0.04,True,False,False
72,4,25.24,387.49,42.0,0.26,1,2.7,0,1,100.96,0.2,0.09285714285714285,True,False,False
78,4,17.96,234.79,42.0,0.35,1,0.5,0,1,71.84,0.2,0.5833333333333334,True,False,False
79,2,39.36,282.04,53.0,0.14,0,5.2,1,0,78.72,0.0,0.026415094339622646,False,True,False
117,5,16.07,299.92,40.0,0.17,0,4.0,1,0,80.35,0.0,0.04146341463414635,True,False,False
62,4,18.6,219.95,41.0,0.07,0,0.5,0,0,74.4,0.0,0.11666666666666668,True,False,False
86,5,25.65,443.46,69.0,0.44,0,2.5,1,0,128.25,0.0,0.1692307692307692,False,False,False
101,6,17.8,333.74,55.0,0.38,2,28.1,1,0,106.80000000000001,0.2857142857142857,0.013475177304964538,True,False,False
15,4,26.42,349.09,48.0,0.08,0,17.8,1,0,105.68,0.0,0.004469273743016759,False,False,False
6,9,49.87,1387.52,20.0,0.36,0,1.6,0,1,448.83,0.0,0.2117647058823529,False,True,False
1,4,31.41,321.62,38.0,0.49,0,6.1,0,1,125.64,0.0,0.07903225806451614,True,False,False
20,9,33.61,1051.1,53.0,0.27,0,30.0,0,0,302.49,0.0,0.008970099667774087,False,True,False
105,5,29.89,555.98,34.0,0.39,0,15.5,0,0,149.45,0.0,0.025,False,True,False
36,2,15.3,89.04,53.0,0.18,1,9.1,0,1,30.6,0.3333333333333333,0.01956521739130435,True,False,False
2,7,20.84,547.09,20.0,0.57,0,7.2,0,1,145.88,0.0,0.07808219178082192,True,False,False
70,5,54.16,885.66,44.0,0.24,1,11.7,1,0,270.79999999999995,0.16666666666666666,0.02033898305084746,False,True,False
2,2,15.49,107.39,71.0,0.09,0,4.2,0,0,30.98,0.0,0.020930232558139535,False,False,True
3,9,25.61,720.3,35.0,0.21,0,19.0,0,1,230.49,0.0,0.010994764397905758,False,True,False
7,11,23.92,614.62,48.0,0.18,0,3.3,0,0,263.12,0.0,0.052941176470588235,True,False,False
84,6,52.29,682.03,20.0,0.44,1,4.1,0,0,313.74,0.14285714285714285,0.10476190476190478,False,True,False
113,7,51.16,1035.53,56.0,0.18,0,8.8,0,0,358.12,0.0,0.020224719101123594,False,True,False
64,5,59.89,1065.09,60.0,0.36,0,8.0,0,1,299.45,0.0,0.044444444444444446,False,True,False
41,4,44.94,624.52,39.0,0.29,0,6.7,0,1,179.76,0.0,0.04264705882352941,False,True,False
54,5,44.51,398.89,51.0,0.19,2,7.5,0,0,222.54999999999998,0.3333333333333333,0.025,False,True,False
41,9,55.2,1549.29,53.0,0.74,0,0.5,0,1,496.8,0.0,1.2333333333333334,False,False,True
115,7,51.61,1173.04,30.0,0.17,0,1.7,0,0,361.27,0.0,0.09444444444444444,False,True,False
5,4,36.64,339.87,47.0,0.23,0,11.4,1,0,146.56,0.0,0.02,False,True,False
89,4,17.81,242.64,53.0,0.69,0,15.4,0,0,71.24,0.0,0.04451612903225806,True,False,False
102,12,47.93,1371.59,38.0,0.45,0,8.2,0,1,575.16,0.0,0.054216867469879526,False,False,True
82,4,39.84,634.21,58.0,0.19,0,1.8,1,0,159.36,0.0,0.09999999999999999,False,False,True
63,3,13.76,62.37,44.0,0.29,0,0.5,0,1,41.28,0.0,0.48333333333333334,True,False,False
1,6,53.59,1012.0,42.0,0.3,0,1.6,0,1,321.54,0.0,0.1764705882352941,False,True,False
25,5,18.48,165.8,35.0,0.37,1,2.8,0,0,92.4,0.16666666666666666,0.12758620689655173,True,False,False
81,6,16.14,170.93,41.0,0.17,0,11.9,1,0,96.84,0.0,0.014166666666666668,False,False,False
46,7,32.06,858.3,35.0,0.2,0,9.4,0,0,224.42000000000002,0.0,0.021052631578947368,False,True,False
15,6,13.88,282.43,46.0,0.1,0,5.1,0,0,83.28,0.0,0.019230769230769235,True,False,False
69,6,49.22,521.03,44.0,0.13,0,12.2,0,1,295.32,0.0,0.010569105691056912,False,False,True
17,7,18.9,238.41,44.0,0.31,1,1.3,0,0,132.29999999999998,0.125,0.22142857142857142,True,False,False
21,1,31.31,81.41,25.0,0.35,0,2.8,0,0,31.31,0.0,0.12068965517241378,False,False,False
53,4,32.88,363.89,45.0,0.39,0,7.3,0,1,131.52,0.0,0.052702702702702706,False,True,False
55,10,25.12,720.12,37.0,0.19,0,19.2,1,0,251.20000000000002,0.0,0.009844559585492227,True,False,False
87,8,13.19,271.61,83.0,0.27,0,14.1,1,0,105.52,0.0,0.019014084507042256,True,False,False
107,8,12.26,245.34,53.0,0.19,1,7.0,1,0,98.08,0.1111111111111111,0.026760563380281693,True,False,False
10,4,63.57,967.77,46.0,0.11,1,1.6,0,1,254.28,0.2,0.06470588235294117,False,True,False
81,6,50.09,856.58,25.0,0.13,3,1.1,1,0,300.54,0.42857142857142855,0.10833333333333332,False,True,False
57,7,21.29,416.84,20.0,0.36,0,0.5,0,1,149.03,0.0,0.6,True,False,False
65,6,16.35,222.91,39.0,0.45,0,4.2,0,0,98.10000000000001,0.0,0.10465116279069768,True,False,False
37,6,17.7,380.71,45.0,0.11,0,4.1,1,0,106.19999999999999,0.0,0.026190476190476195,True,False,False
112,8,56.55,1543.11,59.0,0.28,0,2.0,0,0,452.4,0.0,0.13333333333333333,False,True,False
7,7,44.31,756.96,29.0,0.2,0,0.5,0,1,310.17,0.0,0.33333333333333337,False,True,False
76,7,14.02,165.96,38.0,0.24,0,4.7,1,0,98.14,0.0,0.05,True,False,False
40,2,48.71,231.23,43.0,0.35,0,11.1,0,1,97.42,0.0,0.03125,False,True,False
50,2,13.56,103.92,57.0,0.65,0,20.0,0,1,27.12,0.0,0.03233830845771144,True,False,False
1,3,83.88,389.42,32.0,0.21,3,11.6,0,0,251.64,0.75,0.01794871794871795,False,False,True
20,1,49.16,187.39,44.0,0.06,1,4.3,1,0,49.16,0.5,0.013636363636363637,False,False,True
108,6,43.99,751.96,36.0,0.57,3,0.5,1,0,263.94,0.42857142857142855,0.95,False,True,False
31,4,62.35,744.36,59.0,0.53,3,3.9,0,1,249.4,0.6,0.1325,False,False,True
68,5,81.69,697.23,37.0,0.5,0,3.6,1,0,408.45,0.0,0.13513513513513511,False,False,True
90,4,61.17,442.89,58.0,0.12,0,3.3,0,1,244.68,0.0,0.03529411764705882,False,False,True
12,7,36.79,894.7,62.0,0.31,0,5.7,1,0,257.53,0.0,0.05344827586206897,False,True,False
22,7,10.12,161.84,39.0,0.47,0,13.8,0,0,70.83999999999999,0.0,0.03381294964028777,True,False,False
1,4,20.67,170.66,49.0,0.21,0,12.3,0,0,82.68,0.0,0.01693548387096774,True,False,False
1,6,16.32,188.63,47.0,0.49,0,0.5,0,0,97.92,0.0,0.8166666666666667,True,False,False
3,6,56.82,623.73,20.0,0.25,0,1.1,0,0,340.92,0.0,0.20833333333333331,False,True,False
117,8,10.0,189.38,30.0,0.3,0,8.0,0,1,80.0,0.0,0.037037037037037035,True,False,False
76,4,16.9,201.73,32.0,0.83,0,1.3,0,1,67.6,0.0,0.5928571428571427,True,False,False
118,4,46.25,480.74,39.0,0.45,1,11.1,0,0,185.0,0.2,0.04017857142857143,False,True,False
21,5,22.55,180.15,49.0,0.07,0,18.0,0,1,112.75,0.0,0.0038674033149171273,True,False,False
13,8,30.35,724.04,43.0,0.16,0,14.8,0,1,242.8,0.0,0.010738255033557046,False,True,False
61,6,40.68,744.72,48.0,0.43,0,0.8,0,0,244.07999999999998,0.0,0.47777777777777775,False,False,True
13,8,25.12,684.65,37.0,0.23,0,0.5,0,1,200.96,0.0,0.38333333333333336,False,True,False
117,2,47.2,301.83,49.0,0.28,1,7.6,1,0,94.4,0.3333333333333333,0.03636363636363637,False,True,False
105,7,43.49,813.42,47.0,0.31,0,11.4,0,0,304.43,0.0,0.026956521739130435,False,True,False
82,8,56.58,1750.68,45.0,0.09,0,1.1,1,0,452.64,0.0,0.07499999999999998,False,True,False
33,7,17.87,208.53,44.0,0.35,0,2.8,1,0,125.09,0.0,0.12068965517241378,True,False,False
6,5,75.85,969.41,47.0,0.61,0,1.8,1,0,379.25,0.0,0.3210526315789473,False,False,True
25,7,14.69,259.32,49.0,0.51,0,3.1,0,1,102.83,0.0,0.159375,True,False,False
23,11,16.88,430.57,34.0,0.61,0,8.2,0,0,185.67999999999998,0.0,0.07349397590361446,True,False,False
88,4,35.4,541.95,56.0,0.67,0,0.5,1,0,141.6,0.0,1.1166666666666667,False,False,False
101,5,17.94,328.94,36.0,0.33,1,1.6,0,0,89.7,0.16666666666666666,0.1941176470588235,True,False,False
26,3,20.64,228.11,26.0,0.17,0,11.5,0,0,61.92,0.0,0.014655172413793105,True,False,False
4,10,14.38,249.77,38.0,0.1,0,2.3,0,0,143.8,0.0,0.04166666666666667,True,False,False
102,5,22.75,260.25,32.0,0.32,0,13.7,0,0,113.75,0.0,0.023188405797101453,True,False,False
35,4,22.0,236.03,44.0,0.3,3,2.0,0,0,88.0,0.6,0.14285714285714285,True,False,False
113,10,16.74,559.31,52.0,0.46,3,1.3,1,0,167.39999999999998,0.2727272727272727,0.32857142857142857,True,False,False
75,3,66.64,500.22,66.0,0.61,0,0.5,1,0,199.92000000000002,0.0,1.0166666666666666,False,True,False
100,4,43.41,660.72,52.0,0.32,0,10.8,0,1,173.64,0.0,0.029357798165137613,False,False,True
25,9,20.7,373.34,66.0,0.19,0,16.3,0,1,186.29999999999998,0.0,0.011585365853658535,True,False,False
20,7,41.14,557.18,20.0,0.13,0,5.3,0,0,287.98,0.0,0.024074074074074078,False,False,True
1,7,17.03,307.82,45.0,0.38,0,12.6,0,0,119.21000000000001,0.0,0.029921259842519688,True,False,False
94,9,17.07,404.68,33.0,0.17,0,14.7,1,0,153.63,0.0,0.011486486486486489,True,False,False
68,4,18.54,125.33,58.0,0.23,0,4.5,0,1,74.16,0.0,0.05,True,False,False
23,6,25.04,331.72,46.0,0.45,0,8.9,0,0,150.24,0.0,0.05,False,True,False
99,5,35.31,531.47,57.0,0.5,0,3.1,1,0,176.55,0.0,0.15625,False,True,False
106,5,31.83,370.08,35.0,0.25,1,1.3,1,0,159.14999999999998,0.16666666666666666,0.17857142857142855,False,True,False
22,7,28.72,464.31,37.0,0.48,0,13.9,0,0,201.04,0.0,0.03428571428571429,False,False,False
95,6,34.39,752.24,37.0,0.36,2,5.9,1,0,206.34,0.2857142857142857,0.06,False,True,False
62,11,48.08,927.53,48.0,0.25,1,6.5,1,0,528.88,0.08333333333333333,0.03787878787878788,False,True,False
1,7,53.16,1034.34,24.0,0.09,1,1.3,0,1,372.12,0.125,0.06428571428571428,False,False,True
59,3,16.68,182.29,61.0,0.39,2,14.2,1,0,50.04,0.5,0.027272727272727275,True,False,False
68,8,20.81,254.41,71.0,0.3,1,8.5,0,0,166.48,0.1111111111111111,0.03488372093023256,True,False,False
19,7,55.73,1157.4,37.0,0.25,2,0.6,0,0,390.10999999999996,0.25,0.35714285714285715,False,True,False
30,7,42.07,756.99,53.0,0.12,3,5.0,1,0,294.49,0.375,0.023529411764705882,False,True,False
1,7,22.0,318.35,38.0,0.08,0,3.0,0,1,154.0,0.0,0.025806451612903226,True,False,False
48,8,17.56,279.32,42.0,0.39,0,6.8,0,1,140.48,0.0,0.05652173913043479,True,False,False
19,2,55.99,258.67,23.0,0.09,0,6.7,0,1,111.98,0.0,0.013235294117647059,False,True,False
52,6,60.27,800.88,45.0,0.06,0,3.0,0,1,361.62,0.0,0.019354838709677417,False,True,False
85,4,14.36,216.3,41.0,0.37,0,5.1,1,0,57.44,0.0,0.07115384615384616,True,False,False
22,4,69.32,608.6,31.0,0.44,1,0.5,0,0,277.28,0.2,0.7333333333333334,False,False,True
50,7,14.92,375.03,59.0,0.48,0,3.4,0,1,104.44,0.0,0.13714285714285715,False,False,False
66,9,26.65,851.23,57.0,0.13,3,3.9,1,0,239.85,0.3,0.0325,False,True,False
6,5,40.99,366.34,37.0,0.31,2,5.3,0,1,204.95000000000002,0.3333333333333333,0.057407407407407414,False,True,False
64,9,77.0,1293.64,51.0,0.25,0,1.2,1,0,693.0,0.0,0.1923076923076923,False,False,True
21,7,24.77,520.57,54.0,0.2,0,15.0,0,0,173.39,0.0,0.013245033112582783,True,False,False
97,5,23.92,284.15,71.0,0.21,0,6.9,1,0,119.60000000000001,0.0,0.03,True,False,False
19,5,43.16,333.36,51.0,0.04,0,7.9,1,0,215.79999999999998,0.0,0.005,False,True,False
91,10,23.98,924.7,56.0,0.43,1,11.0,0,0,239.8,0.09090909090909091,0.03873873873873874,False,False,False
37,8,13.93,268.3,34.0,0.33,1,0.5,1,0,111.44,0.1111111111111111,0.55,True,False,False
63,9,67.29,1943.93,34.0,0.13,0,0.5,0,1,605.61,0.0,0.21666666666666667,False,False,True
29,6,59.43,568.24,20.0,0.26,0,4.4,0,1,356.58,0.0,0.05777777777777778,False,True,False
60,3,19.75,167.83,43.0,0.24,0,5.6,0,0,59.25,0.0,0.04210526315789474,True,False,False
92,7,10.63,262.86,43.0,0.58,0,1.8,1,0,74.41000000000001,0.0,0.3052631578947368,True,False,False
34,6,16.54,315.24,34.0,0.53,0,1.3,1,1,99.24,0.0,0.37857142857142856,True,False,False
1,5,18.94,344.38,43.0,0.15,0,0.9,0,1,94.7,0.0,0.15,False,False,False
48,8,59.63,1728.44,46.0,0.27,0,3.1,0,1,477.04,0.0,0.084375,False,False,True
89,8,33.86,883.9,55.0,0.47,2,13.1,0,0,270.88,0.2222222222222222,0.035606060606060606,False,True,False
21,6,66.35,1020.54,51.0,0.08,0,1.4,0,0,398.09999999999997,0.0,0.05333333333333334,False,False,True
34,4,92.13,995.11,56.0,0.27,0,0.9,0,0,368.52,0.0,0.27,False,False,True
26,4,71.08,930.62,40.0,0.54,0,5.9,0,1,284.32,0.0,0.09000000000000001,False,True,False
36,9,66.53,2255.86,32.0,0.14,0,0.8,0,1,598.77,0.0,0.15555555555555556,False,True,False
99,11,53.84,1771.31,49.0,0.63,1,4.7,1,0,592.24,0.08333333333333333,0.13125,False,True,False
23,3,23.12,228.33,49.0,0.03,0,0.9,0,0,69.36,0.0,0.03,False,True,False
81,4,10.0,143.29,61.0,0.27,0,4.4,1,0,40.0,0.0,0.060000000000000005,True,False,False
47,5,62.61,537.65,34.0,0.31,2,1.8,1,0,313.05,0.3333333333333333,0.16315789473684209,False,True,False
106,4,19.69,200.86,43.0,0.78,1,20.8,1,0,78.76,0.2,0.03732057416267942,True,False,False
76,4,57.85,701.47,49.0,0.23,0,6.0,0,0,231.4,0.0,0.03770491803278689,False,False,True
44,2,44.09,296.24,48.0,0.33,0,12.7,0,0,88.18,0.0,0.025781250000000002,False,False,True
20,4,18.02,272.56,34.0,0.41,0,4.9,1,0,72.08,0.0,0.08199999999999999,True,False,False
103,5,25.64,285.33,51.0,0.02,0,2.3,0,1,128.2,0.0,0.008333333333333333,True,False,False
27,6,36.93,637.75,57.0,0.15,0,4.2,0,0,221.57999999999998,0.0,0.03488372093023256,False,True,False
106,6,53.83,1247.39,55.0,0.19,0,4.3,0,0,322.98,0.0,0.04318181818181819,False,True,False
61,4,18.1,213.0,20.0,0.16,3,4.8,1,0,72.4,0.6,0.0326530612244898,True,False,False
37,6,45.77,712.03,60.0,0.13,0,3.4,1,0,274.62,0.0,0.037142857142857144,False,True,False
84,7,19.36,360.41,20.0,0.28,0,8.2,1,0,135.51999999999998,0.0,0.03373493975903615,True,False,False
52,7,19.91,546.63,31.0,0.3,0,17.2,0,0,139.37,0.0,0.017341040462427744,True,False,False
75,5,16.63,181.23,53.0,0.25,0,8.6,0,1,83.14999999999999,0.0,0.02873563218390805,True,False,False
92,11,18.49,338.93,49.0,0.14,0,2.4,1,0,203.39,0.0,0.05600000000000001,True,False,False
62,8,16.14,221.06,28.0,0.14,0,1.7,0,0,129.12,0.0,0.07777777777777778,False,False,False
66,6,71.03,1117.24,43.0,0.26,0,5.0,0,1,426.18,0.0,0.05098039215686275,False,False,True
24,7,44.61,693.0,48.0,0.45,0,4.4,1,0,312.27,0.0,0.1,False,True,False
80,4,58.6,845.14,48.0,0.55,0,4.1,0,1,234.4,0.0,0.130952380952381,False,True,False
12,3,19.49,231.01,26.0,0.03,0,5.0,0,1,58.47,0.0,0.0058823529411764705,True,False,False
16,5,36.07,544.2,41.0,0.81,0,0.8,0,1,180.35,0.0,0.9,False,True,False
36,4,16.42,259.97,34.0,0.1,0,3.1,1,0,65.68,0.0,0.03125,True,False,False
2,5,46.64,543.1,65.0,0.66,0,8.6,0,1,233.2,0.0,0.07586206896551725,False,True,False
89,5,82.75,1316.39,36.0,0.32,0,3.1,1,0,413.75,0.0,0.09999999999999999,False,False,True
62,8,23.19,656.45,54.0,0.1,0,1.3,0,1,185.52,0.0,0.07142857142857142,True,False,False
64,8,31.33,845.37,20.0,0.24,0,1.8,0,1,250.64,0.0,0.1263157894736842,False,False,False
29,6,19.08,297.03,39.0,0.06,0,1.5,0,1,114.47999999999999,0.0,0.0375,True,False,False
92,9,18.1,366.64,50.0,0.08,3,9.0,1,1,162.9,0.3,0.008791208791208791,True,False,False
74,8,18.43,260.58,73.0,0.46,0,0.5,0,0,147.44,0.0,0.7666666666666667,True,False,False
109,7,18.3,267.62,44.0,0.45,0,23.2,0,1,128.1,0.0,0.01931330472103004,True,False,False
87,5,26.33,376.86,35.0,0.31,0,6.4,0,0,131.64999999999998,0.0,0.047692307692307694,True,False,False
96,6,22.33,294.81,41.0,0.09,0,8.8,0,0,133.98,0.0,0.010112359550561797,True,False,False
31,6,25.71,253.1,54.0,0.5,0,5.7,0,1,154.26,0.0,0.08620689655172414,False,True,False
83,8,12.16,170.01,74.0,0.46,0,0.5,1,0,97.28,0.0,0.7666666666666667,True,False,False
15,4,39.74,383.23,34.0,0.44,0,0.7,0,0,158.96,0.0,0.55,False,True,False
55,5,65.02,1204.69,48.0,0.38,0,1.3,0,1,325.09999999999997,0.0,0.2714285714285714,False,False,True
33,8,44.58,992.42,41.0,0.17,1,12.3,1,0,356.64,0.1111111111111111,0.013709677419354839,False,True,False
81,9,12.61,373.86,48.0,0.24,1,7.4,0,1,113.49,0.1,0.032,True,False,False
52,8,17.04,391.58,38.0,0.29,0,1.1,1,0,136.32,0.0,0.2416666666666666,True,False,False
100,10,67.64,2507.61,51.0,0.17,0,1.1,0,0,676.4,0.0,0.14166666666666666,False,False,True
20,7,47.0,726.35,46.0,0.34,0,1.1,0,1,329.0,0.0,0.2833333333333333,False,True,False
73,3,44.87,515.4,55.0,0.13,2,1.5,1,0,134.60999999999999,0.5,0.08125,False,True,False
38,6,24.47,257.91,39.0,0.2,0,26.0,0,0,146.82,0.0,0.007662835249042145,True,False,False
3,3,46.2,504.45,63.0,0.45,0,14.1,0,0,138.60000000000002,0.0,0.03169014084507042,False,True,False
54,4,18.92,173.92,23.0,0.13,0,7.7,1,0,75.68,0.0,0.016666666666666666,True,False,False
66,5,80.24,1536.09,36.0,0.39,0,4.1,0,0,401.2,0.0,0.09285714285714287,False,False,True
18,8,51.8,992.62,45.0,0.39,1,15.1,0,0,414.4,0.1111111111111111,0.02565789473684211,False,False,True
87,5,16.57,235.47,48.0,0.58,1,0.5,1,0,82.85,0.16666666666666666,0.9666666666666667,True,False,False
83,6,41.97,775.35,47.0,0.49,0,0.7,0,0,251.82,0.0,0.6125,False,True,False
7,6,14.0,283.54,27.0,0.53,1,2.4,0,1,84.0,0.14285714285714285,0.21200000000000002,True,False,False
35,6,56.06,678.85,45.0,0.65,0,11.3,0,0,336.36,0.0,0.05701754385964912,False,True,False
114,6,58.91,1142.35,46.0,0.28,0,2.8,0,1,353.46,0.0,0.09655172413793105,False,False,True
84,4,36.13,381.24,46.0,0.08,0,2.9,0,1,144.52,0.0,0.02666666666666667,False,True,False
84,4,12.16,98.3,56.0,0.21,0,5.4,0,1,48.64,0.0,0.03818181818181818,True,False,False
83,4,19.46,299.99,68.0,0.47,0,4.6,0,1,77.84,0.0,0.1,True,False,False
105,6,61.86,1297.99,67.0,0.64,0,2.2,1,0,371.15999999999997,0.0,0.27826086956521734,False,False,True
80,5,41.58,516.86,58.0,0.31,0,1.5,0,0,207.89999999999998,0.0,0.19374999999999998,False,True,False
102,4,45.07,506.39,60.0,0.73,1,0.9,1,0,180.28,0.2,0.73,False,True,False
85,6,20.78,389.57,25.0,0.43,0,4.1,0,1,124.68,0.0,0.10238095238095239,True,False,False
93,8,16.25,277.04,63.0,0.33,0,2.7,0,0,130.0,0.0,0.11785714285714285,True,False,False
108,8,87.25,1516.58,53.0,0.3,0,1.0,1,0,698.0,0.0,0.2727272727272727,False,False,True
60,5,58.61,682.9,21.0,0.22,0,1.6,0,1,293.05,0.0,0.12941176470588234,False,True,False
102,3,51.15,241.79,70.0,0.2,0,3.9,0,1,153.45,0.0,0.05,False,True,False
109,5,51.02,953.64,24.0,0.34,0,7.2,1,0,255.10000000000002,0.0,0.04657534246575343,False,True,False
24,7,18.0,481.56,67.0,0.46,0,14.2,0,0,126.0,0.0,0.03216783216783217,False,False,False
101,7,19.28,218.5,41.0,0.25,0,2.0,0,1,134.96,0.0,0.11904761904761904,True,False,False
93,3,15.44,156.4,45.0,0.41,0,3.0,0,1,46.32,0.0,0.132258064516129,True,False,False
95,4,42.26,628.56,50.0,0.57,0,3.3,1,0,169.04,0.0,0.1676470588235294,False,True,False
109,4,29.76,311.47,72.0,0.16,0,2.0,1,0,119.04,0.0,0.07619047619047618,False,True,False
116,3,51.67,239.84,39.0,0.47,2,5.5,0,1,155.01,0.5,0.08392857142857144,False,True,False
39,3,74.13,832.83,40.0,0.23,0,3.2,0,1,222.39,0.0,0.06969696969696969,False,False,True
12,5,18.22,237.01,23.0,0.42,0,4.3,1,0,91.1,0.0,0.09545454545454546,True,False,False
94,8,19.14,252.05,40.0,0.28,0,3.1,1,0,153.12,0.0,0.08750000000000001,True,False,False
53,3,68.35,700.11,53.0,0.4,0,3.3,0,0,205.04999999999998,0.0,0.11764705882352942,False,False,True
64,6,45.39,878.22,32.0,0.73,0,6.4,0,0,272.34000000000003,0.0,0.1123076923076923,False,True,False
4,9,36.9,1043.06,31.0,0.05,0,0.5,0,1,332.09999999999997,0.0,0.08333333333333334,False,True,False
94,8,53.04,964.99,33.0,0.42,0,7.4,0,1,424.32,0.0,0.056,False,True,False
5,5,54.62,774.03,59.0,0.42,0,6.6,1,0,273.09999999999997,0.0,0.06268656716417911,False,True,False
16,9,14.84,221.4,41.0,0.23,0,17.5,0,1,133.56,0.0,0.013068181818181817,True,False,False
27,11,27.95,1116.66,55.0,0.05,2,8.5,0,1,307.45,0.16666666666666666,0.005813953488372094,False,False,False
4,3,82.44,729.84,70.0,0.17,0,8.5,1,0,247.32,0.0,0.01976744186046512,False,False,True
72,5,35.66,403.94,33.0,0.05,1,0.5,0,1,178.29999999999998,0.16666666666666666,0.08333333333333334,False,True,False
48,7,53.17,871.65,50.0,0.5,0,30.0,0,0,372.19,0.0,0.01661129568106312,False,True,False
8,8,13.63,276.1,47.0,0.2,0,5.8,0,0,109.04,0.0,0.03389830508474577,True,False,False
81,5,24.34,238.64,61.0,0.16,1,23.2,1,0,121.7,0.16666666666666666,0.0068669527896995704,True,False,False
46,6,19.15,348.81,27.0,0.11,1,5.7,0,0,114.89999999999999,0.14285714285714285,0.01896551724137931,True,False,False
44,5,13.59,261.68,20.0,0.25,0,0.5,1,0,67.95,0.0,0.4166666666666667,True,False,False
67,6,64.7,1503.96,41.0,0.38,0,1.3,0,0,388.20000000000005,0.0,0.2714285714285714,False,False,True
91,5,29.86,272.52,20.0,0.42,2,9.9,1,0,149.3,0.3333333333333333,0.041999999999999996,False,False,False
52,6,57.06,770.9,37.0,0.06,0,5.6,0,0,342.36,0.0,0.010526315789473686,False,True,False
34,6,34.28,735.62,39.0,0.33,0,7.1,0,1,205.68,0.0,0.04583333333333334,False,True,False
62,5,20.49,353.49,55.0,0.32,0,15.1,1,0,102.44999999999999,0.0,0.02105263157894737,True,False,False
109,7,77.71,1400.28,53.0,0.24,1,1.5,1,0,543.9699999999999,0.125,0.15,False,False,True
21,8,13.11,274.22,50.0,0.52,0,0.5,0,1,104.88,0.0,0.8666666666666667,True,False,False
107,7,12.04,251.77,22.0,0.26,0,13.9,0,0,84.28,0.0,0.018571428571428572,True,False,False
